SMILES,target_0,target_1,target_2
CN1C(C(C2=CC=CC=C2C1=O)C(=O)NC3=CC(=C(C=C3OC)OC)Cl)C4=CC(=C(C=C4)OC)OC,328.0,,
CN1C(C(C2=CC=CC=C2C1=O)C(=O)NC3=CC(=C(C=C3OC)OC)Cl)C4=CC=C(C=C4)OC,333.0,,
CN1C(C(C2=CC=CC=C2C1=O)C(=O)NC3=CC(=C(C=C3OC)OC)Cl)C4=CC=CS4,310.5,,
CN1C(C(N(C1=O)C)NNC(=S)N)NNC(=S)N,6.21,,
CN1C(N(C2=CC=CC=C21)C)C3=CC4=C(C=C3)OCO4,1410.0,,
CN1C(N(C2=CC=CC=C21)C)C3=CC=C(C=C3)N(C)C,551.0,,
CN1C(N(C2=CC=CC=C21)C)C3=CC=CO3,356.0,,
CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CN3CCCC3)O,1194.0,,
CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CNC3=NCCCC3)O,933.0,,
CN1C2=C(C(=O)N(C1=O)C)N3C=C(N(C3=N2)CCCO)C45CC6CC(C4)CC(C6)C5,1541.0,,
CN1C2=C(C(=O)N(C1=O)C)N3CC(CN(C3=N2)C4=CC=CC=C4)O,161.7,,
CN1C2=C(C(=O)N(C1=O)CC3=CC=CC=C3)N(C(=N2)SCC(=O)NC4=CC=CC=C4)CC5=CC=CC=C5,362.0,,
CN1C2=C(C(=O)NC1=O)N(C(=N2)N(C)CC3=CC=CC=C3)CCCSC4=NC=CC=N4,5190.0,,
CN1C2=C(C(=O)NC1=O)N(C(=N2)N3CCCCCC3)CC(COC4=CC=C(C=C4)[N+](=O)[O-])O,1865.0,,
CN1C2=C(C=C(C=C2)C=NNC3=NC=C(S3)C4=CC=CC=C4)N(C1=O)C,1250.0,,
CN1C2=C(C=C(C=C2)Cl)SC1=NC(=O)C3=CC=C(C=C3)S(=O)(=O)N4CCCCC4,26.73,,
CN1C2=C(C=C(C=C2)NC(=O)CCl)N(C1=O)C,444.0,,
CN1C2=C(C=C(C=C2)[N+](=O)[O-])C3=C1C=CN=C3,938.0,,
CN1C2=C(C=C(S2)C(=O)NCCN(C)C)C(=N1)C3=CC=C(C=C3)Cl,422.0,,
CN1C2=C(C=CC(=C2)Br)N=C1N=NC3=CC=C(C=C3)OC,199.4,,
CN1C2=C(C=CC=N2)N=C1C(C#N)C(=S)NC3CCCCC3,894.0,,
CN1C2=C(C=[N+](C=C2)CC(=O)C3=CC=C(C=C3)OC)N=C1C4=C(C=C(C=C4)OC)OC.[Br-],512.0,,
CN1C2=C(CC(CC2)N3CCC(CC3)CO)C(=N1)C(=O)NCC4=CC=C(C=C4)F,454.0,,
CN1C2=C(CC(CC2)N3CCN(CC3)CC4=CC(=CC=C4)F)C(=N1)C(=O)N5CCC6=CC=CC=C6C5,219.6,,
CN1C2=C(CC(CC2)NCC3=CC4=CC=CC=C4N=C3)C(=N1)C(=O)N5CCCC5,843.0,,
CN1C2=C(CN(CC2)CC3=CC(=CC=C3)O)C(=N1)C(=O)NCC4=CC=CC=C4,935.0,,
CN1C2=C(CS(=O)(=O)C3=CC=CC=C32)C(=N1)C(=O)NC4=CC(=C(C=C4)F)Cl,3610.0,,
CN1C2=C(N=C1N3CCN(CC3)C(=O)NC4=C(C=C(C=C4)F)F)N(C(=O)N(C2=O)C)C,1205.0,,
CN1C2=C(NC(=O)N(C2=O)C)N(C1=O)C,799.0,,
CN1C2=C3C(=C(C=C2)Cl)C(=O)C4=CC=CC=C4C3=C(C1=O)Cl,1250.0,,
CN1C2=CC=CC=C2C3=C1C(=O)N(C=C3C(=O)N(C)C4=CC(=C(C=C4OC)OC)Cl)C5CCCC5,55.3,,
CN1C2=CC=CC=C2C3=C1N=C(N=N3)NN=CC4=CC=CC=N4,793.0,,
CN1C2=CC=CC=C2C=C1C(C3=CN=CC=C3)OCC(=O)N4CCN(CC4)CC5=CC=CC=C5.C(=O)(C(F)(F)F)O,1104.0,,
CN1C2=CC=CC=C2N=C1C(=O)C3=CC=CC4=CC=CC=C43,32.6,,
CN1C2=CC=CC=C2N=C1CNC3=CC4=C(C=C3)N(C=N4)C5=CC=C(C=C5)OC,906.0,,
CN1C2=CC=CC=C2[N+](=C1C3=CC=C(C=C3)N(C)C)C.[Cl-],636.0,,
CN1C2=CC=CC=C2[N+](=C1C3=CC=C(C=C3)[N+](=O)[O-])C.[I-],376.0,,
CN1C2=CC=CC=C2[N+](=C1COC3=C(C=C(C=C3)Cl)Cl)C,773.0,,
CN1C2=NC(=O)N(C(=O)C2=NC=N1)C,481.0,,
CN1C2CCC1C(=CC3=CSC=C3)C(=O)C2=CC4=CSC=C4,748.0,,
CN1C=C(C(=N1)C(=O)NN=CC2=CNC3=CC=CC=C32)[N+](=O)[O-],1098.0,,
CN1C=C(C(=N1)N=CN(C)C)C(=O)NC2=CC(=C(C=C2)F)Cl,264.0,,
CN1C=C(C(=O)C2=CC(=C(C=C21)N3CCCCC3)F)S(=O)(=O)C4=CC(=CC=C4)Cl,372.0,,
CN1C=C(C(C2=CC=CC=C21)C3=CNC4=CC=CC=C43)C5=NC6=CC=CC=C6C=C5,1210.0,,
CN1C=C(C(C2=CC=CC=C21)C[N+](=O)[O-])C3=NC4=CC=CC=C4C=C3,2114.0,,
CN1C=C(C2=CC=CC=C21)/C=C/C3=CC=[N+](C=C3)C.[Cl-],314.5,,
CN1C=C(C2=CC=CC=C21)C(C3=CC=CS3)C4=CN(C5=CC=CC=C54)C,610.0,,
CN1C=C(C=C1/C=C(\C#N)/C2=NN=C(O2)N(C)C)C(=O)C3=CC(=CC=C3)Cl,1250.0,,
CN1C=C(C=C1C=C(C#N)C2=NN=C(O2)N(C)C)C(=O)C3=CC(=CC=C3)Cl,1028.0,,
CN1C=C(N=C1)S(=O)(=O)NC2=CC=CC=C2C(=O)NCC3CC3,82.1,,
CN1C=CC=CC1=CC=C2C=NC3=CC=CC=C32,231.8,,
CN1C=CN=C1C(=O)NNC2=C(C=C(C=N2)C(F)(F)F)Cl,359.0,,
CN1C=CN=C1C2CCCCN2C(=O)C3=NOC(=C3)COC4=C(C=C(C=C4)F)Cl,673.0,,
CN1C=NC2=C(C1=O)NC3=C2C=C(C=C3)OC,1001.0,,
CN1C=NC2=C1C=CC(=C2)OC3CCN(CC3)CC4=CC=CO4,191.7,,
CN1C=NN=C1SCC(=O)NC2=CC=CC=C2C(F)(F)F,1188.0,,
CN1CCC(=CC1)/C=C/C2=CNC3=CC=CC=C32,100.4,,
CN1CCC(CC1)CCNCC2=CC=C(C=C2)OCC(CN(C)CC3=CC=CC=C3)O,1081.0,,
CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC,1601.0,,
CN1CCC(CC1)N2CCC(CC2)OC3=CC=CC(=C3)C(=O)NCCC4=CCCCC4,944.0,,
CN1CCC(CC1)NCCC2=CC=C(C=C2)Cl,209.7,,
CN1CCC(CC1)N[C@@H]2C[C@H](N(C2)CC3=CC=CC=C3Cl)C(=O)N4CCN(CC4)C5=CC=CC(=C5)C(F)(F)F,1171.0,,
CN1CCC2=C(C1)C(=NC(=C2C#N)N3CCCC3)N4CCCC4,4820.0,,
CN1CCC2=C(C1)SC3=C2C(=NC(=N3)SC)SC,881.0,,
CN1CCC2=C(C1)SC3=C2C(=O)N(C(=N3)SCC(=O)NCCC4=CC=CC=C4)C5=CC=C(C=C5)Cl,1910.0,,
CN1CCC2=C(C1)SC3=C2C(=O)N(C(=N3)SCC4=CC=C(C=C4)Cl)C5=CC(=CC=C5)Cl,363.0,,
CN1CCC2=C(C1)SC3=C2C(=O)N(C(=N3)SCC4=CC=C(C=C4)F)C5=CC=CC=C5,320.0,,
CN1CCC2=C(C1)SC3=C2C(=O)N(C(=N3)SCC4=CC=CC=C4)C5=CC=CC=C5,670.0,,
CN1CCC2=C(C1)SC3=C2C(=O)N(C(=N3)SCC=C)C4=CC=CC=C4,227.6,,
CN1CCC2=C(C1)SC3=C2C(=O)N(C(=N3)SCCOC)C4=CC=C(C=C4)OC,1770.0,,
CN1CCC2=C(C1)SC3=C2C(=O)NC(N3)C4=CC=C(C=C4)O,378.0,,
CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)O)OC.Cl,1061.0,,
CN1CCC2=CC3=C(C4=C2C1CC5=C4C=CC(=C5)OC)OCO3,121.0,,
CN1CCC2=CC3=C(C4=C2C1CC5=CC=CC=C54)OCO3,111.5,,
CN1CCCC(C1)CNC(=O)C2=C(N(N=C2)C3=NC=C4CSC5=CC=CC=C5C4=N3)C6CC6,1098.0,,
CN1CCCC1CCNC2=NC=C(C(=N2)NC3CCCC3)C(=O)NCC4=CC=CC=C4,1250.0,,
CN1CCCC1CCNC2=NC=C(C(=N2)NCC3CCCCC3)C(=O)NCC4=CC=CC=C4,100.3,,
CN1CCCC1CCNC2=NC=C(C(=N2)NCC3CCCCC3)C(=O)NCCC4=CC=CC=C4,1342.0,,
CN1CCCC1CCNC2=NC=C(C(=N2)NCCC3=CC(=C(C=C3)OC)OC)C(=O)NCC4=CC=CC=C4,802.0,,
CN1CCCC1CCNCC2=C(C=CC(=C2)C3=C4C=CC(=CC4=NC=C3)Cl)O,153.0,,
CN1CCCN(CC1)C(=O)C2CC23CCN(CC3)CC4=CC=C(C=C4)N(C)C5=CC=CC=C5,2583.0,,
CN1CCN(CC1)/N=C/C2=C(NN(C2=O)C3=NC4=CC=CC=C4S3)C5=CC=CC=C5,1736.0,2303.0,
CN1CCN(CC1)C(=O)C2=CC=CC(=C2)C3=NC(=CN=C3N)C4=CC=NC=C4,1250.0,,
CN1CCN(CC1)C(=S)NC(=O)/C=C/C2=CC=C(C=C2)F,874.0,,
CN1CCN(CC1)C(C2=CC=CC=C2OC)C3=NN=NN3CC4=CC=C(C=C4)F.Cl,970.0,,
CN1CCN(CC1)C(C2=CC=CO2)C3=C(N4C(=NC=N4)S3)O,1075.0,,
CN1CCN(CC1)C2=C(C=C(C=C2)NC3=C4C=CC(=CC4=NC=C3)Cl)Cl,54.7,,
CN1CCN(CC1)C2=C3CCCC3=C(C4=NC5=CC=CC=C5N24)C#N,6490.0,,
CN1CCN(CC1)C2=CC3=C(C=C2)N=C(N3)C4=CC(=C(C(=C4)OC)OC)OC,5570.0,,
CN1CCN(CC1)C2=CC=C(C=C2)NC(=O)OC3=CC=CC=C3,7480.0,,
CN1CCN(CC1)C2=CC=C(C=C2)NC3=C4C=CC=CC4=NC5=CC=CC=C53,95.5,,
CN1CCN(CC1)C2=CC=C(C=C2)NC3=CC=NC4=CC=CC=C43,237.3,,
CN1CCN(CC1)C2=NC(=NC(=C2)C3=CC=NC=C3)C4=CN=CC=C4,494.0,,
CN1CCN(CC1)C2=NC(=NC(=C2)C3=CN=CC=C3)C4=CC=NC=C4,656.0,,
CN1CCN(CC1)C2=NC(=NC(=N2)NN=CC3=C(C(=CC=C3)[N+](=O)[O-])OC)NC4=CC=C(C=C4)[N+](=O)[O-],493.0,,
CN1CCN(CC1)C2=NC(=NC(=N2)NN=CC3=C(C=CC(=C3)I)O)NC4=CC=C(C=C4)[N+](=O)[O-],316.0,,
CN1CCN(CC1)C2=NC(=NC(=N2)NN=CC3=C(C=CC(=C3)[N+](=O)[O-])OC)NC4=CC=C(C=C4)[N+](=O)[O-],388.0,,
CN1CCN(CC1)C2=NC(=NC(=N2)NN=CC3=CC(=C(C=C3)OC)OC)NC4=CC=C(C=C4)[N+](=O)[O-],444.0,,
CN1CCN(CC1)C2=NC(=NC(=N2)NN=CC3=CC(=C(C=C3O)O)Br)NC4=CC=C(C=C4)[N+](=O)[O-],104.4,,
CN1CCN(CC1)C2=NC(=NC(=N2)NN=CC3=CC(=CC=C3)Cl)NC4=CC=C(C=C4)[N+](=O)[O-],290.0,,
CN1CCN(CC1)C2=NC(=NC(=N2)NN=CC3=CC=C(C=C3)O)NC4=CC=C(C=C4)[N+](=O)[O-],1338.0,,
CN1CCN(CC1)C2=NC(=NC3=C2NC=N3)Cl,438.0,,
CN1CCN(CC1)C2=NC(=NC3=CC=CC=C32)NC4=CC=C(C=C4)O.Cl,443.0,,
CN1CCN(CC1)C2=NC3=CC=CC=C3C(=N2)NCCNC4=CC=C(C=C4)[N+](=O)[O-],424.0,,
CN1CCN(CC1)CCCNC2=CC=NC3=CC4=CC=CC=C4C=C23,78.5,,
CN1CCN(CC1)CCOCCOC2=CC=C(C=C2)OC,12500.0,,
CN1CCN(CC1)NC2=CC=NC3=CC4=CC=CC=C4C=C23,246.0,,
CN1CCN(CC1)S(=O)(=O)C2=C(C3=C(S2)CN(CC3)CCCC4=CC=CC=C4)C(=O)OC,1257.0,,
CN1CCN(CC1)S(=O)(=O)C2=CC3=C(C=C2)NC=C(C3=O)C(=O)NCC(OC)OC,2862.0,,
CN1CCN=C1C2=CC=C(C=C2)NC(=O)C3=CC(=C(C=C3)C(=O)NC4=CC=C(C=C4)C5=NCCN5C)[N+](=O)[O-],9.13,,
CN1CCN=C1C2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)C(=O)NC4=CC=C(C=C4)C5=NCCN5C,11.97,,
CN1CCN=C1C2=CC=C(C=C2)NC(=O)NC3=CC=C(C=C3)NC(=O)NC4=CC=C(C=C4)C5=NCCN5C,124.0,,
CN1C[C@H](C=C2[C@H]1CC3=CNC4=CC=CC2=C34)CSC5=CC=CC=N5.Cl,393.0,,
CN1C\2CCC1/C(=C/C3=CSC=C3)/C(=O)/C2=C/C4=CSC=C4,1194.0,,
CN1[C@@H](C[C@@H](C1=O)OC(=O)C2=CC3=C(C=C2)OCO3)C4=CC=C(C=C4)OC,1250.0,,
CN1[C@H](C[C@H](NS1(=O)=O)C2=CC=C(C=C2)F)C(=O)NC3=CC4=C(C=C3)OCO4,1570.0,,
CN=C1N(C(=O)/C(=C/C2=CC(=C(C=C2)OCC(=O)O)OC)/S1)C,703.0,,
CNC(=O)C1=C(C=C(C=C1)NC(=O)NC2=CC=C(C=C2)C3=NCCCN3)NC(=O)NC4=CC=C(C=C4)C5=NCCCN5,78.3,,
CNC(=O)C1=NN(C2=C1CC(CC2)NCC3CCCCC3)C,2834.0,,
CNC(=O)NNC(=O)C1=CN=CC=C1,7470.0,,
CNC(=O)[C@@H]1C[C@H](CN1CC2=CC=CC=C2)NCC3=CC=C(C=C3)OC,1250.0,,
CNC1=CC=CC=C1C(=O)N(C)CCC2=CC=CC=C2,68.3,,
CNC1=NC(=NC(=N1)Cl)NC2=CC=CC=C2,1653.0,,
CNC1=NC(=NC(=N1)NN=CC2=C(C=CC(=C2)[N+](=O)[O-])O)NC3=CC=CC(=C3)C(F)(F)F,1663.0,,
CNCC(C1=CC(=C(C=C1)Cl)Cl)O.C(C(C(=O)O)O)(C(=O)O)O,99.1,,
CN\1C2=C(C=CC(=C2)OC)S/C1=C\3/C(=O)N(C(=NC4=CC=CC=C4C5=CC=CC=C5)S3)CC=C,488.0,838.0,
CN\1C2=C(C=CC(=C2)OC)S/C1=C\C3=CC=CC=[N+]3C,302.2,787.0,
CN\1C2=CC=CC=C2O/C1=C\C=C\C3=[N+](C4=CC=CC=C4O3)C,26.46,1594.0,
CN\1C2=CC=CC=C2S/C1=C/C3=CC=[N+](C4=CC=CC=C34)CC=C,125.0,,
CN\1C2=CC=CC=C2S/C1=C/C3=CC=[N+](C4=CC=CC=C34)CC=C.[Br-],114.8,,
CN\1C2=CC=CC=C2S/C1=C\C3=CC=CC=[N+]3C,223.2,292.7,
CN\1C2=CC=CC=C2S/C1=C\C3=CC=[N+](C=C3)C.[I-],558.0,,
CN\1C=CC=C/C1=C\C=C/2\C=NC3=CC=CC=C32,222.7,,
COC(=O)C1=C(C=C(S1)C2=CC=CC=C2)NC(=O)C3=CC=C(C=C3)S(=O)(=O)N4CCCCCC4,506.0,,
COC(=O)C1=C(C=CS1)S(=O)(=O)N2CCCC(C2)C3=C(C=NN3)C4=CC=CC=C4,3440.0,,
COC(=O)C1=C(N(N=C1)C2=CC=CC=C2)C=NOC(=O)C3=CC=CC=C3,2375.0,,
COC(=O)C1=C(ON=C1C2=C(C=CC=C2Cl)Cl)/C=C/NC3=CC=C(C=C3)Cl,2.947,,
COC(=O)C1=C(ON=C1C2=C(C=CC=C2Cl)Cl)/C=C/NC3=CC=CC=C3,6.76,,
COC(=O)C1=C(ON=C1C2=C(C=CC=C2Cl)Cl)C=CNC3=CC=C(C=C3)Cl,10530.0,,
COC(=O)C1=C(ON=C1C2=C(C=CC=C2Cl)Cl)C=CNC3=CC=CC=C3,8790.0,,
COC(=O)C1=C(ON=C1C2=C(C=CC=C2Cl)Cl)NC(=O)NN3CCCCC3,151.0,,
COC(=O)C1=C(ON=C1C2=C(C=CC=C2Cl)F)/C=C/NC3=CC=CC=C3,191.0,,
COC(=O)C1=C(ON=C1C2=C(C=CC=C2Cl)F)C=CNC3=CC=CC=C3,6980.0,,
COC(=O)C1=C(SC2=C1CCN(C2)C(=O)C3CCCO3)S(=O)(=O)NCC4=CC(=CC=C4)Cl,360.0,,
COC(=O)C1=C(SC2=C1CCN(C2)CC3=CN=CC=C3)S(=O)(=O)NCCC4=CC=CC=C4,1907.0,,
COC(=O)C1=C(SC=C1C2=CC=CC=C2Cl)N,854.0,,
COC(=O)C1=C2CCN(CCN2C(=O)C=C1OCC3=CC=C(C=C3)F)CC4=CC=CC=C4,538.0,,
COC(=O)C1=CC2=C(C=C1)C(C3=CC=CC=C3C2=O)C4C5=C(C=C(C=C5)C(=O)OC)C(=O)C6=CC=CC=C46,397.0,,
COC(=O)C1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)C3=NC4=C(N3)C=CC(=C4)NC(=O)C5=CC=C(C=C5)C(=O)OC,1090.0,,
COC(=O)C1=CC=C(C=C1)C2C3=C(CC(CC3=O)C4=CC=C(C=C4)F)NC5=CC=CC=C5N2C(=O)C6=CC=CC=C6,290.4,,
COC(=O)C1=CC=C(C=C1)C2C3=C(CC(CC3=O)C4=CC=CO4)NC5=CC=CC=C5N2C(=O)C6=CC=CC=C6,33.0,1322.0,
COC(=O)C1=CC=C(C=C1)C2C3=C(CC(CC3=O)C4=CC=CS4)NC5=CC=CC=C5N2C(=O)C6=CC=CC=C6,625.0,,
COC(=O)C1=CC=C(C=C1)N(C(C2=CC=CC=C2F)C(=O)NC3CCCCC3)C(=O)CC4=CNC5=CC=CC=C54,196.7,,
COC(=O)C1=CC=C(C=C1)N(C(C2=CN=CC=C2)C(=O)NC3CCCCC3)C(=O)CC4=CNC5=CC=CC=C54,131.7,,
COC(=O)C1=CC=C(C=C1)NC(=O)CSC2=C(C=C3C=C4C(=CC3=N2)OCCO4)C#N,1544.0,,
COC(=O)C1=CC=C(C=C1)NC2=NC3=CC=CC=C3C(=N2)NCC4=CC=CO4.Cl,433.0,,
COC(=O)C1=CC=C(C=C1)S(=O)(=O)N2CCC3(CC2)C4=CC=CN4C5=CC=CC=C5N3,163.4,,
COC(=O)C1=CC=C(O1)CN2C=C(C3=CC=CC=C32)C=O,707.0,,
COC(=O)C1=CC=CC=C1NC(=O)CSC2=NC3=C(C(=O)N2CCN4CCCC4)SC=C3,11180.0,,
COC(=O)C1=CC=NN(C1=O)C2=CC=CC=C2,319.0,,
COC(=O)C1=CN(C=C(C1C2=CC(=C(C=C2)Cl)Cl)C(=O)OC)CC3=CC=C(C=C3)Cl,2361.0,,
COC(=O)C1=CN(N=N1)[C@@H]2C[C@H](N(C2)C3CCN(CC3)CC4=CC=CC=C4)C(=O)NCC5=CC(=CC=C5)C(F)(F)F,1983.0,,
COC(=O)C1=CN2C(=NC3=CC=CC=C3C2=O)C4=CC=CC=C41,1250.0,,
COC(=O)C1=CNC=C(C1C2=CC(=C(C=C2)Cl)Cl)C(=O)OC,105.0,,
COC(=O)C1=CNC=C(C1C2=CC(=C(C=C2)Cl)[N+](=O)[O-])C(=O)OC,165.2,,
COC(=O)C1CCCN1S(=O)(=O)C2=CC3=CC=CC=C3C=C2,2817.0,,
COC(=O)C1CCN(CC1)C(=O)COC(C2=CC=CC=C2)C3=C(N=CC=C3)Cl.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,7.96,,
COC(=O)C1N(C2=C(S1(=O)=O)C=C(C=C2)[N+](=O)[O-])C(=O)OC,1280.0,,
COC(=O)CNC(C1=CC=CC=C1)C2=C(C=CC(=C2)Br)NC(=O)C(CC3=CC=CC=C3)NC(=O)OCC4=CC=CC=C4,1275.0,,
COC(=O)COC1=CC=C(C=C1)/C=C/2\C(=O)NC(=NC3=CC=C(C=C3)F)S2,1848.0,,
COC(=O)COC1=CC=C(C=C1)/C=C\2/C(=O)NC(=NC3=CC=C(C=C3)F)S2,1788.0,,
COC(=O)CS(=O)C1=CC=CC=C1,543.0,,
COC(=O)NCCNC(=O)COC(C1=C(N=CC=C1)Cl)C2=CC=CS2,169.5,,
COC(=O)[C@@H]1C[C@H](CN1CC(C2=CC=CC=C2)C3=CC=CC=C3)NC(=O)C4=CC=CC=C4F,1182.0,,
COC(C1=CC=CC=C1)C(=NO)C2=CC=C(C=C2)Cl,1607.0,,
COC(CNC1=NC(=NC(=C1)C2=CC=CC=N2)C3=CC=CC=N3)OC,633.0,,
COC1=C(C(=C2C(=C1)C(=O)C3=CC=CC=C3C2=O)OC)CN4CCN(CC4)C5=CC=CC=C5,166.0,,
COC1=C(C(=CC(=C1)/C=C/C2=C(C(=O)NC(=O)N2)[N+](=O)[O-])Br)O,987.0,,
COC1=C(C(=CC(=C1)/C=C\2/C(=O)NC(=S)N(C2=O)CC=C)Cl)O,1482.0,,
COC1=C(C(=CC(=C1)C(C2=C(C3=C(C=CC=N3)C=C2)O)NC4=CC=CC=N4)Br)OC,218.8,,
COC1=C(C(=CC(=C1)C2C3=CC4=C(C=C3OC(=C2C#N)N)OCO4)Br)OC,1694.0,,
COC1=C(C(=CC(=C1)C=NNC2=NC3=CC=CC=C3N2)Br)O,1250.0,,
COC1=C(C(=CC(=C1)CN2CCN(CC2)C3=CC=CC=N3)I)O,4890.0,,
COC1=C(C(=CC(=C1)CNC2=CC=C(C=C2)N3CCCCC3)Cl)OCC4=CC=C(C=C4)F,1537.0,,
COC1=C(C(=CC=C1)OC)C(=O)NC(=S)NC2=CC(=CC(=C2)C(=O)OC)C(=O)OC,12500.0,,
COC1=C(C(=CC=C1)OC)C(=O)NC2=C(C=CC(=C2)C(F)(F)F)Cl,1814.0,,
COC1=C(C(=CC=C1)OC)C(=O)NCCCCNC2=C3C=CC(=CC3=NC=C2)Cl,197.7,,
COC1=C(C(=O)C2=CC=CC=C2C1=O)NC3=CC=CC(=C3)C(F)(F)F,113.6,,
COC1=C(C2(C=CC(=O)C=C2)OC1=O)C(=O)OC,423.0,,
COC1=C(C2=C(C=C1)C3CC(=NC4=CC=CC=C4N3C2=O)C5=CC=C(C=C5)I)OC,223.3,,
COC1=C(C2=C(CC3C4=CC(=C(C=C4CCN3C2)OC)OC)C=C1)OC.OS(=O)(=O)O,871.0,,
COC1=C(C2=CC=CC=C2C=C1)C3CC(=O)N4CN(CSC4=C3C#N)CC5=CC=CO5,2181.0,,
COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)O)OC)OC.[Cl-],1655.0,,
COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)OC)OC.[Cl-],766.0,,
COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC.[Cl-],442.0,,
COC1=C(C=C(C(=C1)/C=C\2/C(=O)C3=CC=CC=C3S2)Br)OC,925.0,,
COC1=C(C=C(C(=C1)C(=O)C2=CC=C(C=C2)C(F)(F)F)NC(=O)C(F)(F)F)OC,1196.0,,
COC1=C(C=C(C(=C1)C2CC(=O)NC3=C2C4=CC=CC=C4C=C3)Br)OC,306.8,,
COC1=C(C=C(C(=C1)CCNC(=O)CC2=CC(=C(C=C2Br)OC)OC)Br)OC,8680.0,,
COC1=C(C=C(C=C1)/C=C(/C(=O)N2CC3CC(C2)C4=CC=CC(=O)N4C3)\NC(=O)C5=CC=CC=C5Br)OC,1250.0,,
COC1=C(C=C(C=C1)/C=C/C(=O)NC(=O)C2=CC=CC=C2O)OC,1127.0,,
COC1=C(C=C(C=C1)/C=C/C(=O)NC2=CC=NC=C2)OC.Cl,828.0,,
COC1=C(C=C(C=C1)/C=C\2/C(=O)N(C(=N)S2)C3=CC4=C(C=C3)OCO4)OC,1064.0,,
COC1=C(C=C(C=C1)/C=C\2/C(=O)N(C(=N2)C3=CC=C(C=C3)Cl)C4=CC=CC=C4)OC,1153.0,,
COC1=C(C=C(C=C1)Br)C2C(=CNC=C2C(=O)OC)C(=O)OC,4520.0,,
COC1=C(C=C(C=C1)Br)S(=O)(=O)N2CCCC3=CC=CC=C32,11450.0,,
COC1=C(C=C(C=C1)C(=O)NC2=CC3=NSN=C3C=C2)OC,1249.0,,
COC1=C(C=C(C=C1)C(=O)ON=C(CC2=C(C=C(C=C2)Cl)Cl)N)[N+](=O)[O-],675.0,,
COC1=C(C=C(C=C1)C(C2=CC(=C3C=CC=NC3=C2O)Cl)NC(=O)COC4=CC=CC=C4)OC,3079.0,,
COC1=C(C=C(C=C1)C2(CCCC2)C(=O)NCC3=CC=CC=C3Cl)OC,5220.0,,
COC1=C(C=C(C=C1)C2(CCCC2)CNCC(C3=CC(=CC=C3)[N+](=O)[O-])O)OC,52.5,,
COC1=C(C=C(C=C1)C2=C/C(=C/C3=C(C(=CC=C3)OC)OC)/C(=O)O2)OC,751.0,,
COC1=C(C=C(C=C1)C2=CC(=CC3=C(C(=CC=C3)OC)OC)C(=O)O2)OC,332.0,,
COC1=C(C=C(C=C1)C2=CC(=NO2)C(=O)NCC3=CN=CC=C3)OC,1700.0,,
COC1=C(C=C(C=C1)C2=CC=C(O2)C=C3C(=O)NC(=S)NC3=O)Cl,1250.0,,
COC1=C(C=C(C=C1)C2=CC=C(O2)C=NNC(=O)CNC(=O)C3=CC4=C(C=C3)OCO4)Cl,1250.0,,
COC1=C(C=C(C=C1)C2=CN=C3N2N=C(C=C3)NC4CCOCC4)OC,1619.0,,
COC1=C(C=C(C=C1)C2=CSC(=N2)NC(=O)COC3=CC=CC=C3Cl)Br,285.5,,
COC1=C(C=C(C=C1)C2=CSC(=N2)NC3=CC=C(C=C3)O)OC,3210.0,,
COC1=C(C=C(C=C1)C2=CSC3=C2C(=NC=N3)Cl)OC,723.0,,
COC1=C(C=C(C=C1)C2=NC(=CN=C2N)C3=CC=NC=C3)OC,45.7,,
COC1=C(C=C(C=C1)C2=NC3=C(C(=NN3C(=C2)C(F)(F)F)C(=O)NC4CCCCC4)Cl)OC,34.8,,
COC1=C(C=C(C=C1)C2=NC3=C(C=C2)C(=C(S3)C(=O)NCCC4=CC=CC=C4)N)OC,4970.0,,
COC1=C(C=C(C=C1)C2=NC3=C(C=NN3C(=C2)C(F)(F)F)C(=O)NC4=C(C(=CC=C4)Cl)Cl)OC,274.7,,
COC1=C(C=C(C=C1)C2=NNC(=C2)C3CCN(CC3)C4=NC5=CC(=C(C=C5C(=N4)N)OC)OC)OC,379.0,,
COC1=C(C=C(C=C1)C2=NOC(=N2)C3=CC(=CC=C3)I)OC,873.0,,
COC1=C(C=C(C=C1)C2=NON=C2NC(=O)C3=CC(=C(C=C3)OC)Cl)OC,2535.0,,
COC1=C(C=C(C=C1)C2C3=C(CCN2)C4=CC=CC=C4N3)CSC5=NC6=CC=CC=C6N5,2587.0,,
