query_id,target_id,score,file,smiles
ursolic acid,253589779,0.7166666666666667,JKAA.fpb,C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@@]43C)[C@@H]2[C@@H]1C
ursolic acid,31440820,0.7288135593220338,JKAA.fpb,C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@H]5CC[C@]43C)[C@H]2[C@]1(C)O
ursolic acid,13558221,0.7166666666666667,JKAA.fpb,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C
ursolic acid,14980289,0.7758620689655172,JKAA.fpb,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C
ursolic acid,8829484,0.7758620689655172,JKAA.fpb,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C
ursolic acid,253589780,0.7166666666666667,JKAA.fpb,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@@]43C)[C@@H]12
ursolic acid,257646326,0.8103448275862069,JKAA.fpb,COC(=O)[C@]12CC[C@H](C)[C@H](C)[C@@H]1C1=CC[C@@H]3[C@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@]3(C)[C@@]1(C)CC2
ursolic acid,253589773,0.7166666666666667,JKAA.fpb,C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@@]43C)[C@H]2[C@@H]1C
ursolic acid,257646327,0.8103448275862069,JKAA.fpb,COC(=O)[C@]12CC[C@H](C)[C@H](C)[C@@H]1C1=CC[C@@H]3[C@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@@]1(C)CC2
ursolic acid,6003698,0.7288135593220338,JKAA.fpb,C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O
